article_id,media,title,description,url,date,year
1029,detik,Pemerintah Mau Bikin Satgas buat Kebut Program Strategis,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyampaikan pemerintah akan membentuk Satuan Tugas (Satgas) Percepatan Program Strategis.,https://finance.detik.com/berita-ekonomi-bisnis/d-8126145/pemerintah-mau-bikin-satgas-buat-kebut-program-strategis,"Selasa, 23 Sep 2025 14:20 WIB",2025
1030,detik,Mobil Impian yang Mau Dibeli Sri Mulyani setelah Pensiun dari Menteri Keuangan,Sri Mulyani pernah mengungkapkan merek dan tipe mobil pertama yang akan dibeli setelah pensiun dari jabatan menteri.,https://oto.detik.com/profil/d-8104485/mobil-impian-yang-mau-dibeli-sri-mulyani-setelah-pensiun-dari-menteri-keuangan,"Rabu, 10 Sep 2025 09:04 WIB",2025
1031,detik,Didik Madiyono Ditunjuk Sebagai Plt Ketua DK LPS,Didik Madiyono ditunjuk sebagai Plt Ketua Dewan Komisioner LPS setelah Purbaya Yudhi Sadewa jadi Menteri Keuangan.,https://finance.detik.com/moneter/d-8104448/didik-madiyono-ditunjuk-sebagai-plt-ketua-dk-lps,"Rabu, 10 Sep 2025 07:47 WIB",2025
1032,detik,Sri Mulyani Pamit sebagai Menkeu: Mohon Hormati Privasi Kami,"Sri Mulyani hadir dalam sertijab Menkeu ke Purbaya Yudhi Sadewa. Ia pamit dan meminta supaya setelah ini, privasinya sebagai warga biasa dihormati.",https://www.detik.com/jogja/berita/d-8103209/sri-mulyani-pamit-sebagai-menkeu-mohon-hormati-privasi-kami,"Selasa, 09 Sep 2025 14:01 WIB",2025
1033,detik,"Disentil Prabowo, Ini Daftar Menteri Kabinet Merah Putih Lulusan S3 atau Doktor","Disentil Presiden Prabowo, ini daftar menteri-menteri di Kabinet Merah Putih yang merupakan lulusan S3 atau sudah bergelar doktor. Ada siapa saja?",https://www.detik.com/edu/edutainment/d-8136980/disentil-prabowo-ini-daftar-menteri-kabinet-merah-putih-lulusan-s3-atau-doktor,"Selasa, 30 Sep 2025 09:30 WIB",2025
1034,detik,Daftar Harta Kekayaan 4 Menteri-1 Wamen Baru di Kabinet Prabowo-Gibran,Prabowo telah melantik empat menteri dan seorang wakil menteri baru sore ini. Para pejabat yang baru dilantik ini tercatat punya LHKPN.,https://news.detik.com/berita/d-8102104/daftar-harta-kekayaan-4-menteri-1-wamen-baru-di-kabinet-prabowo-gibran,"Senin, 08 Sep 2025 18:40 WIB",2025
1035,detik,Ketika Prabowo Bak Dirigen Pimpin Paduan Suara Panglima TNI hingga Kapolri,"Menbud, Panglima TNI, Kapolri, dan Seskab sempat bernyanyi bersama paduan suara di hadapan Prabowo. Prabowo pun seolah menjadi dirigen di depan panggung.",https://news.detik.com/berita/d-8138980/ketika-prabowo-bak-dirigen-pimpin-paduan-suara-panglima-tni-hingga-kapolri,"Rabu, 01 Okt 2025 10:19 WIB",2025
1036,detik,Tok! Anggaran MBG di APBN 2026 Sebesar Rp 335 Triliun,"RAPBN 2026 disetujui DPR dengan program prioritas Makan Bergizi Gratis senilai Rp 335 triliun. Fokus pada ketahanan pangan, energi, pendidikan, dan kesehatan.",https://www.detik.com/kalimantan/bisnis/d-8126146/tok-anggaran-mbg-di-apbn-2026-sebesar-rp-335-triliun,"Selasa, 23 Sep 2025 15:30 WIB",2025
1037,detik,"Hari Kesaktian Pancasila, Prabowo-Gibran Berdoa di Depan Sumur Lubang Buaya","Presiden Prabowo Subianto memimpin upacara Hari Kesaktian Pancasila di Monumen Pancasila Sakti. Bersama Gibran, mereka berdoa di sumur maut Lubang Buaya.",https://news.detik.com/berita/d-8138868/hari-kesaktian-pancasila-prabowo-gibran-berdoa-di-depan-sumur-lubang-buaya,"Rabu, 01 Okt 2025 09:00 WIB",2025
1038,detik,Prabowo Perdana Pimpin Upacara Hari Kesaktian Pancasila,Presiden Prabowo Subianto memimpin upacara Hari Kesaktian Pancasila di Jakarta. Upacara berlangsung tanpa pengibaran bendera sesuai dengan ketetapan pemerintah.,https://news.detik.com/berita/d-8138833/prabowo-perdana-pimpin-upacara-hari-kesaktian-pancasila,"Rabu, 01 Okt 2025 08:12 WIB",2025
1039,detik,Prabowo Hadiri Serah Terima 25 Ribu Rumah Subsidi di Cileungsi Bogor,"Presiden Prabowo menghadiri serah terima 25 ribu kunci rumah subsidi di Cileungsi, Bogor. Acara ini merupakan bagian dari program 3 juta rumah pemerintah.",https://news.detik.com/berita/d-8135892/prabowo-hadiri-serah-terima-25-ribu-rumah-subsidi-di-cileungsi-bogor,"Senin, 29 Sep 2025 15:26 WIB",2025
1040,detik,UU APBN 2026 Diketok: Anggaran MBG Rp 335 T,Dewan Perwakilan Rakyat (DPR) RI telah menyetujui Rancangan Undang-Undang tentang Anggaran Pendapatan dan Belanja Negara atau RAPBN 2026.,https://finance.detik.com/berita-ekonomi-bisnis/d-8125826/uu-apbn-2026-diketok-anggaran-mbg-rp-335-t,"Selasa, 23 Sep 2025 12:15 WIB",2025
1041,detik,Erick Thohir Mau Bikin Dana Pensiun buat Atlet & Pelatih,Menteri Erick Thohir mendapat dukungan Prabowo untuk rencana dana pensiun atlet berprestasi.,https://finance.detik.com/moneter/d-8138282/erick-thohir-mau-bikin-dana-pensiun-buat-atlet-pelatih,"Selasa, 30 Sep 2025 18:42 WIB",2025
1042,detik,Pengusaha soal Pergantian Menkeu: Kebutuhan untuk Jawab Tantangan Ekonomi,"Wakil Ketua Umum Kadin Perindustrian Saleh Husin menanggapi pergantian Menkeu, menilai sebagai dinamika politik dan kebutuhan penyesuaian strategi ekonomi.",https://finance.detik.com/berita-ekonomi-bisnis/d-8103972/pengusaha-soal-pergantian-menkeu-kebutuhan-untuk-jawab-tantangan-ekonomi,"Selasa, 09 Sep 2025 20:30 WIB",2025
1043,detik,"Sri Mulyani Pamit, Ini Pesannya",Sri Mulyani pamit karena sudah tidak lagi menjabat sebagai Bendahara Negara. Dia pun menyampaikan pidato terakhirnya di Kementerian Keuangan. Ini pesannya.,https://www.detik.com/sumbagsel/berita/d-8103046/sri-mulyani-pamit-ini-pesannya,"Selasa, 09 Sep 2025 13:00 WIB",2025
1044,detik,IHSG Sesi I Rontok Usai Sri Mulyani Pamit dari Kursi Menkeu,"IHSG melemah 1,66% setelah serah terima jabatan Menkeu dari Sri Mulyani ke Purbaya Yudhi Sadewa. Sri Mulyani ucapkan pamit dan pesan integritas.",https://finance.detik.com/bursa-dan-valas/d-8103056/ihsg-sesi-i-rontok-usai-sri-mulyani-pamit-dari-kursi-menkeu,"Selasa, 09 Sep 2025 12:56 WIB",2025
1045,detik,"Sri Mulyani: Saya Pamit, Mohon Hormati Ruang Privasi Kami",Sri Mulyani menyampaikan pidato terakhirnya di Kementerian Keuangan setelah tak lagi menjabat sebagai Bendahara Negara.,https://finance.detik.com/berita-ekonomi-bisnis/d-8102867/sri-mulyani-saya-pamit-mohon-hormati-ruang-privasi-kami,"Selasa, 09 Sep 2025 11:51 WIB",2025
1046,detik,Penjelasan Istana soal Sri Mulyani Mundur atau Dicopot,Sri Mulyani resmi lengser sebagai Menteri Keuangan setelah reshuffle kabinet. Purbaya Yudhi Sadewa ditunjuk sebagai penggantinya. Mundur atau dicopot?,https://www.detik.com/bali/bisnis/d-8102548/penjelasan-istana-soal-sri-mulyani-mundur-atau-dicopot,"Selasa, 09 Sep 2025 07:37 WIB",2025
1047,detik,"Menkeu Kena Reshuffle, Netizen Sampaikan 'Terima Kasih Ibu Sri'",Nama Sri Mulyani masih menjadi perbincangan. Ucapan terima kasih disampaikan netizen pada sosok yang lebih dari satu dekade menjabat Menkeu.,https://inet.detik.com/cyberlife/d-8102535/menkeu-kena-reshuffle-netizen-sampaikan-terima-kasih-ibu-sri,"Selasa, 09 Sep 2025 07:11 WIB",2025
1048,detik,Sri Mulyani Mundur atau Dicopot?,"Sri Mulyani Indrawati tak lagi menjabat Menteri Keuangan usai kena reshuffle oleh Presiden Prabowo Subianto, Senin (8/9/2025).",https://finance.detik.com/berita-ekonomi-bisnis/d-8102289/sri-mulyani-mundur-atau-dicopot,"Selasa, 09 Sep 2025 05:45 WIB",2025
1049,detik,"Selain Menteri Haji & Umrah, Ini Daftar Menteri yang Dilantik Sore Ini",Ada sejumlah tokoh yang akan dilantik menjadi menteri sore ini. Berikut daftarnya.,https://www.detik.com/hikmah/haji-dan-umrah/d-8101716/selain-menteri-haji-umrah-ini-daftar-menteri-yang-dilantik-sore-ini,"Senin, 08 Sep 2025 16:20 WIB",2025
1050,detik,"Prabowo Reshuffle Kabinet, Ini Menkeu Baru Pengganti Sri Mulyani",Pengganti Sri Mulyani turut dilantik sore ini.,https://www.detik.com/jogja/berita/d-8101731/prabowo-reshuffle-kabinet-ini-menkeu-baru-pengganti-sri-mulyani,"Senin, 08 Sep 2025 16:24 WIB",2025
1051,detik,Sri Mulyani Mundur atau Dicopot Prabowo? Ini Kata Istana,Presiden Prabowo Subianto mengganti posisi Menkeu dari Sri Mulyani ke Purbaya Yudhi Sadewa. Ada kabar Sri Mulyani sebelumnya mundur. Apa kata Istana?,https://news.detik.com/berita/d-8101824/sri-mulyani-mundur-atau-dicopot-prabowo-ini-kata-istana,"Senin, 08 Sep 2025 16:43 WIB",2025
1052,detik,"IHSG 2 Hari Babak Belur, Dana Asing Kabur Rp 4 T Usai Sri Mulyani Diganti","IHSG terkoreksi akibat aksi jual bersih investor asing, mencatat net sell Rp 4,55 triliun.",https://finance.detik.com/bursa-dan-valas/d-8104516/ihsg-2-hari-babak-belur-dana-asing-kabur-rp-4-t-usai-sri-mulyani-diganti,"Rabu, 10 Sep 2025 09:13 WIB",2025
1053,detik,Ekonom Respons Prabowo Ganti Sri Mulyani: Berita Positif!,Salah satu yang dilantik adalah Purbaya Yudhi Sadewa menggantikan posisi Sri Mulyani sebagai Menteri Keuangan.,https://finance.detik.com/berita-ekonomi-bisnis/d-8101801/ekonom-respons-prabowo-ganti-sri-mulyani-berita-positif,"Senin, 08 Sep 2025 16:41 WIB",2025
1054,detik,Rupiah Diramal Kebakaran Gara-gara Sri Mulyani Diganti,Purbaya Yudhi Sadewa dilantik sebagai Menkeu baru menggantikan Sri Mulyani. Pergantian ini diprediksi akan mempengaruhi pasar dan nilai tukar rupiah.,https://finance.detik.com/bursa-dan-valas/d-8101885/rupiah-diramal-kebakaran-gara-gara-sri-mulyani-diganti,"Senin, 08 Sep 2025 17:05 WIB",2025
1055,detik,Bos BGN Tak Khawatir soal Anggaran: Rp 71 Triliun Pasti Terserap,Kepala BGN Dadan Hindayana tak khawatir pernyataan Menkeu Purbaya terkait akan mengambil kembali anggaran yang sudah diberikan jika tidak terserap.,https://finance.detik.com/berita-ekonomi-bisnis/d-8125241/bos-bgn-tak-khawatir-soal-anggaran-rp-71-triliun-pasti-terserap,"Senin, 22 Sep 2025 21:17 WIB",2025
1056,detik,Video Haru Sri Mulyani Tinggalkan Kantor Kemenkeu,"Suasana haru terasa saat Sri Mulyani meninggalkan kantor Kemenkeu, Selasa (9/9/2025). Hari ini pengabdiannya selama 13 tahun berakhir.",https://www.detik.com/kalimantan/berita/d-8103802/video-haru-sri-mulyani-tinggalkan-kantor-kemenkeu,"Selasa, 09 Sep 2025 17:31 WIB",2025
1057,detik,"Menteri Bergelar Doktor Kena Sentil, Prabowo: Kelewatan Kalau Tak Bisa Perbaiki Sistem",Presiden Prabowo Subianto menekankan pentingnya pejabat berpendidikan doktor untuk berperan memperbaiki sistem pemerintahan di Indonesia.,https://www.detik.com/edu/perguruan-tinggi/d-8136686/menteri-bergelar-doktor-kena-sentil-prabowo-kelewatan-kalau-tak-bisa-perbaiki-sistem,"Selasa, 30 Sep 2025 06:00 WIB",2025
1058,detik,"Tok! UU APBN 2026 Disahkan, Anggaran Pendidikan Rp 769,1 T","DPR RI mengesahkan UU APBN 2026 di Sidang Paripurna ke-5. Anggaran untuk pendidikan dicatatkan sebesar Rp 769,1 triliun.",https://www.detik.com/edu/sekolah/d-8125969/tok-uu-apbn-2026-disahkan-anggaran-pendidikan-rp-769-1-t,"Selasa, 23 Sep 2025 13:30 WIB",2025
1059,detik,Profil Singkat 4 Menteri dan 1 Wamen Baru yang Dilantik Prabowo Hari Ini,"Simak profil singkat 4 menteri dan 1 wamen baru Prabowo, beserta fakta lengkap dan menarik untuk dibaca.",https://www.detik.com/jateng/berita/d-8102193/profil-singkat-4-menteri-dan-1-wamen-baru-yang-dilantik-prabowo-hari-ini,"Senin, 08 Sep 2025 19:30 WIB",2025
1060,detik,Biang Kerok Rupiah Keok Digebuk Dolar AS,Nilai tukar Rupiah terhadap dolar Amerika Serikat (AS) melemah pada perdagangan Kamis (25/9). Apa sebabnya?,https://finance.detik.com/bursa-dan-valas/d-8130683/biang-kerok-rupiah-keok-digebuk-dolar-as,"Jumat, 26 Sep 2025 06:30 WIB",2025
1061,detik,Prabowo Hadiri Akad Massal 26 Ribu Rumah Subsidi di Bogor,"Presiden Prabowo Subianto hadir dalam akad massal 26.000 rumah subsidi di Cileungsi, Bogor. Acara ini mendukung masyarakat berpenghasilan rendah.",https://www.detik.com/properti/berita/d-8135866/prabowo-hadiri-akad-massal-26-ribu-rumah-subsidi-di-bogor,"Senin, 29 Sep 2025 15:16 WIB",2025
1062,detik,Harapan Pengusaha ke Menkeu Baru: Ada Kebijakan Fiskal Pro-Growth,"Industri berharap Menkeu Purbaya Yudhi Sadewa menciptakan kebijakan fiskal pro-growth. Insentif, keringanan pajak, dan dialog dengan pelaku industri diharapkan.",https://finance.detik.com/berita-ekonomi-bisnis/d-8103851/harapan-pengusaha-ke-menkeu-baru-ada-kebijakan-fiskal-pro-growth,"Selasa, 09 Sep 2025 19:00 WIB",2025
1063,detik,"Genjot Belanja, Purbaya: Tak Akan Ada Sisa Uang Berlebihan Seperti Dulu","Menteri Keuangan Purbaya Yudhi Sadewa berkomitmen mempercepat belanja negara dan mengoptimalkan anggaran untuk pembangunan, tanpa sisa di akhir tahun.",https://finance.detik.com/berita-ekonomi-bisnis/d-8109446/genjot-belanja-purbaya-tak-akan-ada-sisa-uang-berlebihan-seperti-dulu,"Jumat, 12 Sep 2025 20:00 WIB",2025
1064,detik,"Upacara Kesaktian Pancasila: Muzani Bacakan Teks Pancasila, Puan Baca Ikrar","Dalam upacara ini, naskah teks Pancasila dibacakan Ketua MPR RI Ahmad Muzani. Sementara Ketua DPR RI Puan Maharani membacakan Ikrar Hari Kesaktian Pancasila",https://news.detik.com/berita/d-8138859/upacara-kesaktian-pancasila-muzani-bacakan-teks-pancasila-puan-baca-ikrar,"Rabu, 01 Okt 2025 08:52 WIB",2025
1065,detik,Cukai Rokok Tinggi Dinilai Picu Rokok Ilegal Merajalela,Ekonom Wijayanto Samirin menilai cukai rokok tinggi picu rokok ilegal. Ia mendorong moratorium kenaikan tarif untuk kebijakan yang lebih komprehensif.,https://finance.detik.com/industri/d-8126097/cukai-rokok-tinggi-dinilai-picu-rokok-ilegal-merajalela,"Selasa, 23 Sep 2025 13:02 WIB",2025
1066,detik,"Rupiah Loyo Ditekuk Dolar AS, Apa Sebabnya?","Nilai tukar rupiah terhadap dolar Amerika Serikat (AS) ambruk hari ini. Pada perdagangan hari ini, dolar AS dibuka di Rp 16.735.",https://finance.detik.com/bursa-dan-valas/d-8129742/rupiah-loyo-ditekuk-dolar-as-apa-sebabnya,"Kamis, 25 Sep 2025 13:12 WIB",2025
1067,detik,Jokowi Yakin Menkeu Purbaya Bisa Bikin Indeks Harga Saham Kembali Stabil,Jokowi meyakini Purbaya bisa membuat Indeks Harga Saham Gabungan (IHSG) kembali stabil.,https://www.detik.com/jateng/bisnis/d-8109418/jokowi-yakin-menkeu-purbaya-bisa-bikin-indeks-harga-saham-kembali-stabil,"Jumat, 12 Sep 2025 18:33 WIB",2025
1068,detik,Pemerintah Diminta Fokus Berantas Rokok Ilegal,Pemerintah diminta fokus pada pemberantasan rokok ilegal daripada menaikkan cukai. Langkah ini dianggap lebih strategis untuk meningkatkan penerimaan negara.,https://finance.detik.com/industri/d-8125502/pemerintah-diminta-fokus-berantas-rokok-ilegal,"Selasa, 23 Sep 2025 07:26 WIB",2025
1069,detik,Reformasi TKDN Bisa Bikin Produk Dalam Negeri Makin Laris,Reformasi kebijakan TKDN diharapkan meningkatkan penyerapan produk dalam negeri.,https://finance.detik.com/industri/d-8143968/reformasi-tkdn-bisa-bikin-produk-dalam-negeri-makin-laris,"Jumat, 03 Okt 2025 15:24 WIB",2025
1070,detik,"Pasar Properti RI Mulai Bangkit, Hunian Rp 1-2,5 M Jadi Primadona","Pasar properti Indonesia sempat melambat sejak awal 2025. Namun, ada potensi pertumbuhan yang lebih baik di kuartal III ini.",https://www.detik.com/properti/berita/d-8136914/pasar-properti-ri-mulai-bangkit-hunian-rp-1-2-5-m-jadi-primadona,"Selasa, 30 Sep 2025 09:30 WIB",2025
1071,detik,"Belum Ada Pengganti Budi Gunawan, Kursi Menko Polkam Diisi Ad Interim",Presiden Prabowo Subianto melakukan reshuffle Menko Polkam Budi Gunawan. Posisi Menkopolkam sementara diisi Menko Ad Interim.,https://news.detik.com/berita/d-8101760/belum-ada-pengganti-budi-gunawan-kursi-menko-polkam-diisi-ad-interim,"Senin, 08 Sep 2025 16:30 WIB",2025
1072,detik,Penyebab Menpora Pengganti Dito Ariotedjo Belum Dilantik Hari Ini,Presiden Prabowo Subianto telah memberhentikan Dito Ariotedjo dari jabatan Menteri Pemuda dan Olahraga (Menpora).,https://news.detik.com/berita/d-8101751/penyebab-menpora-pengganti-dito-ariotedjo-belum-dilantik-hari-ini,"Senin, 08 Sep 2025 16:28 WIB",2025
1073,detik,"Jelang Reshuffle Kabinet, Tokoh-tokoh Ini Merapat ke Istana Pakai Dasi Biru","Sejumlah tokoh mulai berdatangan ke Istana Kepresidenan, Jakarta Pusat, di tengah menguatnya isu reshuffle kabinet.",https://news.detik.com/berita/d-8101489/jelang-reshuffle-kabinet-tokoh-tokoh-ini-merapat-ke-istana-pakai-dasi-biru,"Senin, 08 Sep 2025 15:04 WIB",2025
1074,detik,"Isu Reshuffle Kabinet Menguat, Sejumlah Tokoh Merapat ke Istana","Sejumlah tokoh terlihat mulai berdatangan ke Istana Kepresidenan, Jakarta Pusat, di tengah menguatnya isu reshuffle kabinet.",https://www.detik.com/jateng/berita/d-8101572/isu-reshuffle-kabinet-menguat-sejumlah-tokoh-merapat-ke-istana,"Senin, 08 Sep 2025 15:40 WIB",2025
1075,detik,Jelang Reshuffle Kepala BP Haji Merapat ke Istana,"Kepala BP Haji, Gus Irfan merapat ke Istana di tengah isu reshuffle. Kuat dugaan ia akan dilantik menjadi menteri haji.",https://www.detik.com/hikmah/haji-dan-umrah/d-8101618/jelang-reshuffle-kepala-bp-haji-merapat-ke-istana,"Senin, 08 Sep 2025 15:51 WIB",2025
1076,detik,"Bank Bakal Diguyur Rp 200 Triliun, Ini Penjelasan Dirjen Kemenkeu",Pemerintah akan memindahkan Rp 200 triliun dari Bank Indonesia. Rp 200 triliun itu akan ditempatkan ke bank-bank nasional dalam bentuk rekening pemerintah.,https://finance.detik.com/moneter/d-8106106/bank-bakal-diguyur-rp-200-triliun-ini-penjelasan-dirjen-kemenkeu,"Rabu, 10 Sep 2025 21:59 WIB",2025
1077,detik,Kala Sri Mulyani Minta Privasinya Dihormati Sebagai Warga Biasa,"Pada Selasa (9/9) pagi, Sri Mulyani menyerahkan jabatan Menteri Keuangan kepada Purbaya Yudhi Sadewa.",https://finance.detik.com/berita-ekonomi-bisnis/d-8104149/kala-sri-mulyani-minta-privasinya-dihormati-sebagai-warga-biasa,"Rabu, 10 Sep 2025 06:00 WIB",2025
1078,detik,"Prabowo Umumkan 4 Menteri Baru, Pengganti Budi Gunawan - Sri Mulyani",Presiden Prabowo Subianto melantik empat menteri dan satu wakil menteri baru dalam Kabinet Merah Putih. Pelantikan ini menandai perombakan kabinet 2024-2029.,https://www.detik.com/jabar/berita/d-8101776/prabowo-umumkan-4-menteri-baru-pengganti-budi-gunawan-sri-mulyani,"Senin, 08 Sep 2025 16:33 WIB",2025
1079,detik,"Banggar DPR Desak Pelonggaran Kebijakan Fiskal, Sindir Gaya 'Koboi' Menkeu","Ketua Badan Anggaran DPR RI, Said Abdullah, sebut gaya Menteri Keuangan Purbaya seperti koboi.",https://finance.detik.com/berita-ekonomi-bisnis/d-8125728/banggar-dpr-desak-pelonggaran-kebijakan-fiskal-sindir-gaya-koboi-menkeu,"Selasa, 23 Sep 2025 11:14 WIB",2025
1080,detik,"Jokowi soal Purbaya Gantikan Sri Mulyani Jadi Menkeu: Bagus, Beda Mazhab","""Bagus, bagus (Pak Purbaya). Saya kenal baik dengan Pak purbaya ya. Sangat bagus dan mazhabnya memang berbeda dengan Bu Sri Mulyani,"" kata Jokowi.",https://www.detik.com/jateng/berita/d-8109051/jokowi-soal-purbaya-gantikan-sri-mulyani-jadi-menkeu-bagus-beda-mazhab,"Jumat, 12 Sep 2025 16:11 WIB",2025
1081,detik,Menpora Erick Thohir Usul Ada Dana Pensiun Atlet dan Pelatih Berprestasi,Menpora Erick Thohir usulkan dana pensiun untuk atlet berprestasi. Dia menilai pentingnya penghormatan bagi atlet yang mengharumkan nama Indonesia.,https://news.detik.com/berita/d-8135981/menpora-erick-thohir-usul-ada-dana-pensiun-atlet-dan-pelatih-berprestasi,"Senin, 29 Sep 2025 16:06 WIB",2025
1082,detik,Pengusaha Pariwisata: PPh 21 Sangat Memberatkan,Pemerintah berikan insentif PPh 21 DTP hingga 2026 untuk sektor pariwisata. Pengusaha berharap kemudahan kredit dan perluasan insentif untuk semua jenis usaha.,https://finance.detik.com/berita-ekonomi-bisnis/d-8140259/pengusaha-pariwisata-pph-21-sangat-memberatkan,"Rabu, 01 Okt 2025 20:00 WIB",2025
1083,detik,Siap-siap! Purbaya Guyur Rp 200 Triliun ke 6 Bank Besok,Menkeu Purbaya mengatakan pemindahan Rp 200 triliun dari Bank Indonesia ke bank bakal dilakukan besok.,https://finance.detik.com/moneter/d-8107261/siap-siap-purbaya-guyur-rp-200-triliun-ke-6-bank-besok,"Kamis, 11 Sep 2025 16:02 WIB",2025
1084,detik,"Purbaya Guyur Rp 200 T, Segini Jatah Buat BNI, BRI, Mandiri, BTN, & BSI",Menteri Keuangan Purbaya Yudhi Sadewa memastikan Rp 200 triliun dari BI masuk ke lima bank. Dana ini untuk meningkatkan penyaluran kredit dan likuiditas.,https://finance.detik.com/moneter/d-8108901/purbaya-guyur-rp-200-t-segini-jatah-buat-bni-bri-mandiri-btn-bsi,"Jumat, 12 Sep 2025 14:56 WIB",2025
1085,detik,"Pemerintah Siapkan Rp 6,5 T buat Bansos Beras 10 Kg & Minyak Goreng 2 Liter",Pemerintah akan menggelontorkan bantuan pangan berupa beras dan minyak untuk Oktober-November.,https://finance.detik.com/berita-ekonomi-bisnis/d-8124345/pemerintah-siapkan-rp-6-5-t-buat-bansos-beras-10-kg-minyak-goreng-2-liter,"Senin, 22 Sep 2025 14:17 WIB",2025
1086,detik,"Kelakar Purbaya Dapat Info soal Gaji Menkeu: Waduh, Turun",Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa mengaku gajinya lebih tinggi saat menjadi Ketua Dewan Komisioner Lembaga Penjamin Simpanan (LPS).,https://finance.detik.com/berita-ekonomi-bisnis/d-8107968/kelakar-purbaya-dapat-info-soal-gaji-menkeu-waduh-turun,"Jumat, 12 Sep 2025 06:00 WIB",2025
1087,detik,Reaksi Sri Mulyani saat Ditanya Rencana Usai Tak Lagi Jabat Menkeu,Sri Mulyani terkena reshuffle Presiden Prabowo dari jajaran Kabinet Merah Putih. Begini reaksinya ketika ditanya soal rencananya usai tak lagi jabat Menkeu.,https://www.detik.com/sumut/berita/d-8103426/reaksi-sri-mulyani-saat-ditanya-rencana-usai-tak-lagi-jabat-menkeu,"Selasa, 09 Sep 2025 16:40 WIB",2025
1088,detik,"IHSG Bergejolak Usai Menkeu Diganti, Kadin Minta Publik Beri Waktu","Pasca reshuffle kabinet, IHSG mengalami gejolak.",https://finance.detik.com/bursa-dan-valas/d-8103403/ihsg-bergejolak-usai-menkeu-diganti-kadin-minta-publik-beri-waktu,"Selasa, 09 Sep 2025 15:31 WIB",2025
1089,detik,"Ditanya Rencana Usai Tak Jadi Menkeu, Sri Mulyani Cuma Lempar Senyum",Sri Mulyani Indrawati tak lagi menjadi Menteri Keuangan (Menkeu) usai terkena reshuffle oleh Presiden Prabowo Subianto.,https://finance.detik.com/berita-ekonomi-bisnis/d-8103392/ditanya-rencana-usai-tak-jadi-menkeu-sri-mulyani-cuma-lempar-senyum,"Selasa, 09 Sep 2025 15:15 WIB",2025
1090,detik,"Prabowo Panggil Airlangga hingga Raja Juli untuk Ratas, Bahas Apa?",Presiden Prabowo memanggil sejumlah menteri untuk rapat terbatas di Istana. Apa saja yang dibahas Prabowo dengan anak buahnya?,https://news.detik.com/berita/d-8103308/prabowo-panggil-airlangga-hingga-raja-juli-untuk-ratas-bahas-apa,"Selasa, 09 Sep 2025 14:45 WIB",2025
1091,detik,Pesan Menyentuh Sri Mulyani: Jangan Pernah Lelah Mencintai Indonesia,Sri Mulyani menyampaikan salam perpisahan usai tak lagi menjabat sebagai Menteri Keuangan (Menkeu).,https://finance.detik.com/berita-ekonomi-bisnis/d-8103082/pesan-menyentuh-sri-mulyani-jangan-pernah-lelah-mencintai-indonesia,"Selasa, 09 Sep 2025 13:09 WIB",2025
1092,detik,"Sri Mulyani Diganti, Rupiah Babak Belur",Dolar berada di level Rp 16.500-an dan cenderung melemah terhadap mata uang lain.,https://finance.detik.com/bursa-dan-valas/d-8102644/sri-mulyani-diganti-rupiah-babak-belur,"Selasa, 09 Sep 2025 09:37 WIB",2025
1093,detik,"Reshuffle Kabinet, Pengganti Dito Ariotedjo-Budi Gunawan Masih Kosong",Presiden Prabowo Subianto mengganti Menpora Dito Ariotedjo dan Menko Polkam Budi Gunawan dalam reshuffle. Namun sosok pengganti keduanya masih kosong.,https://www.detik.com/sumbagsel/berita/d-8101886/reshuffle-kabinet-pengganti-dito-ariotedjo-budi-gunawan-masih-kosong,"Senin, 08 Sep 2025 17:11 WIB",2025
1094,detik,Istana Bantah Budi Gunawan Diganti Imbas dari Kerusuhan,Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi membantah Presiden Prabowo Subianto mengganti Budi Gunawan dari Menko Polkam imbas dari kerusuhan.,https://news.detik.com/berita/d-8101880/istana-bantah-budi-gunawan-diganti-imbas-dari-kerusuhan,"Senin, 08 Sep 2025 17:03 WIB",2025
1095,detik,"Prabowo Reshuffle Kabinet, Ini Daftar Menteri yang Diganti",Presiden Prabowo Subianto melakukan reshuffle Kabinet Merah Putih. Ada sejumlah menteri yang di-reshuffle. Berikut nama menteri yang diganti.,https://www.detik.com/sumbagsel/berita/d-8101680/prabowo-reshuffle-kabinet-ini-daftar-menteri-yang-diganti,"Senin, 08 Sep 2025 16:10 WIB",2025
1096,detik,Daftar 5 Menteri yang Di-Reshuffle Prabowo: Sri Mulyani hingga Budi Gunawan,"Presiden Prabowo Subianto melakukan reshuffle kabinet, mengganti sejumlah menteri termasuk Sri Mulyani dan Budi Arie. Perubahan ini berdasarkan evaluasi intens.",https://www.detik.com/jabar/berita/d-8101661/daftar-5-menteri-yang-di-reshuffle-prabowo-sri-mulyani-hingga-budi-gunawan,"Senin, 08 Sep 2025 16:03 WIB",2025
